id,target
2981,0.20208
2982,0.20467
2983,0.23580
2984,0.21819
2985,0.23344
2986,0.23657
2988,0.22106
2989,0.23049
2990,0.22759
2991,0.20383
2993,0.21755
2995,0.20993
2998,0.20803
2999,0.22971
3000,0.23369
3001,0.21807
3003,0.21493
3005,0.21388
3007,0.23642
3008,0.22436
3009,0.20624
3011,0.20590
3012,0.22581
3013,0.21445
3014,0.22894
3015,0.20139
3016,0.21141
3017,0.20469
3018,0.22113
3022,0.21307
3023,0.24420
3024,0.21988
3026,0.20997
3029,0.20492
3031,0.20710
3032,0.22306
3033,0.21093
3034,0.19663
3035,0.21009
3036,0.21539
3037,0.20399
3039,0.19938
3040,0.20740
3041,0.21615
3042,0.21998
3045,0.21668
3050,0.20392
3053,0.20372
3055,0.23979
3060,0.20883
3061,0.22070
3062,0.22300
3064,0.22229
3065,0.21377
3067,0.23270
3068,0.20478
3072,0.20756
3073,0.23133
3076,0.21559
3077,0.20829
3079,0.20272
3080,0.21976
3082,0.23868
3085,0.19682
3086,0.22853
3087,0.20773
3090,0.22232
3092,0.21499
3094,0.19515
3095,0.22162
3101,0.21496
3102,0.21379
3103,0.23186
3104,0.20680
3105,0.20924
3107,0.23584
3108,0.20747
3114,0.22672
3115,0.22338
3116,0.20741
3118,0.21142
3120,0.20703
3121,0.21914
3123,0.22027
3125,0.20447
3128,0.21168
3129,0.23751
3130,0.19396
3133,0.22620
3134,0.20248
3136,0.25610
3137,0.25586
3138,0.21194
3139,0.20219
3140,0.19905
3143,0.21004
3144,0.20217
3146,0.21343
3148,0.21201
3149,0.21388
3150,0.22633
3151,0.22782
3153,0.21072
3155,0.24230
3157,0.19953
3160,0.22643
3161,0.24551
3162,0.19572
3163,0.20296
3164,0.20102
3165,0.19863
3166,0.21195
3168,0.19155
3169,0.24728
3170,0.21195
3171,0.19846
3176,0.19824
3179,0.23510
3180,0.23362
3182,0.22887
3183,0.21438
3184,0.21508
3185,0.20356
3186,0.19842
3188,0.18968
3189,0.23214
3191,0.22940
3193,0.20870
3194,0.22283
3195,0.19999
3196,0.20760
3197,0.21912
3199,0.21618
3201,0.21300
3202,0.20168
3203,0.20142
3205,0.21178
3206,0.21018
3207,0.20201
3208,0.20615
3209,0.22521
3210,0.20699
3211,0.22091
3212,0.21181
3213,0.21066
3215,0.20425
3216,0.19625
3217,0.21643
3218,0.21505
3219,0.21426
3221,0.21774
3222,0.21245
3226,0.19789
3227,0.21529
3229,0.21437
3231,0.20643
3234,0.25246
3240,0.24617
3242,0.22997
3244,0.19769
3246,0.21649
3247,0.22394
3248,0.21148
3249,0.20516
3250,0.22918
3251,0.22405
3252,0.21176
3253,0.21777
3255,0.19738
3257,0.21816
3258,0.20436
3259,0.19595
3265,0.22163
