id,target
2981,0.02414
2982,0.04193
2983,0.03497
2984,0.05238
2985,0.06218
2986,0.07516
2988,0.04290
2989,0.07377
2990,0.04666
2991,0.03884
2993,0.04221
2995,0.03214
2998,0.03977
2999,0.04079
3000,0.08009
3001,0.05686
3003,0.04366
3005,0.05333
3007,0.03687
3008,0.05211
3009,0.03367
3011,0.02694
3012,0.04074
3013,0.03835
3014,0.03148
3015,0.03249
3016,0.05656
3017,0.03405
3018,0.04693
3022,0.04939
3023,0.02839
3024,0.04199
3026,0.02899
3029,0.05088
3031,0.02907
3032,0.06417
3033,0.02754
3034,0.02401
3035,0.04719
3036,0.02869
3037,0.03450
3039,0.02933
3040,0.03394
3041,0.03370
3042,0.04476
3045,0.03903
3050,0.02511
3053,0.03247
3055,0.05648
3060,0.04058
3061,0.04384
3062,0.04979
3064,0.04486
3065,0.03108
3067,0.04829
3068,0.03630
3072,0.03535
3073,0.06134
3076,0.04124
3077,0.03398
3079,0.04093
3080,0.05481
3082,0.03382
3085,0.02293
3086,0.02710
3087,0.07650
3090,0.04167
3092,0.03697
3094,0.04513
3095,0.03069
3101,0.02672
3102,0.02345
3103,0.06739
3104,0.04764
3105,0.05019
3107,0.08294
3108,0.05417
3114,0.05582
3115,0.03799
3116,0.02635
3118,0.03730
3120,0.04313
3121,0.05014
3123,0.05219
3125,0.02999
3128,0.02880
3129,0.06985
3130,0.03769
3133,0.04990
3134,0.03231
3136,0.07776
3137,0.06131
3138,0.02304
3139,0.03740
3140,0.04231
3143,0.03338
3144,0.02625
3146,0.04331
3148,0.04456
3149,0.04093
3150,0.04239
3151,0.02509
3153,0.05004
3155,0.08107
3157,0.03172
3160,0.04255
3161,0.06063
3162,0.04018
3163,0.04289
3164,0.03122
3165,0.04620
3166,0.04844
3168,0.04449
3169,0.06985
3170,0.04096
3171,0.03565
3176,0.04211
3179,0.04358
3180,0.03058
3182,0.04702
3183,0.03524
3184,0.05398
3185,0.03097
3186,0.02775
3188,0.03855
3189,0.04836
3191,0.03877
3193,0.02649
3194,0.05178
3195,0.03174
3196,0.02329
3197,0.03583
3199,0.04438
3201,0.05215
3202,0.04200
3203,0.02764
3205,0.02906
3206,0.02755
3207,0.04176
3208,0.04494
3209,0.03216
3210,0.02740
3211,0.05636
3212,0.03165
3213,0.05979
3215,0.04701
3216,0.03524
3217,0.04948
3218,0.03254
3219,0.04517
3221,0.06515
3222,0.03865
3226,0.02930
3227,0.05635
3229,0.03107
3231,0.03321
3234,0.09077
3240,0.04871
3242,0.04606
3244,0.02407
3246,0.05842
3247,0.04624
3248,0.02604
3249,0.04477
3250,0.03643
3251,0.03151
3252,0.04843
3253,0.02366
3255,0.02973
3257,0.04499
3258,0.02487
3259,0.02948
3265,0.04864
