id,target
2981,0.06253
2982,0.06280
2983,0.06352
2984,0.05741
2985,0.07338
2986,0.06652
2988,0.07223
2989,0.06457
2990,0.07342
2991,0.07778
2993,0.08201
2995,0.07564
2998,0.05468
2999,0.06351
3000,0.06737
3001,0.07591
3003,0.06808
3005,0.07847
3007,0.07152
3008,0.08545
3009,0.07808
3011,0.06011
3012,0.06440
3013,0.06364
3014,0.08546
3015,0.05835
3016,0.07242
3017,0.07053
3018,0.06755
3022,0.07512
3023,0.05262
3024,0.06712
3026,0.06265
3029,0.07396
3031,0.07420
3032,0.06916
3033,0.06556
3034,0.05638
3035,0.07249
3036,0.09176
3037,0.08787
3039,0.06720
3040,0.06338
3041,0.06993
3042,0.06434
3045,0.08669
3050,0.07411
3053,0.07987
3055,0.07693
3060,0.05982
3061,0.07763
3062,0.09772
3064,0.07299
3065,0.05622
3067,0.06664
3068,0.07808
3072,0.07769
3073,0.08085
3076,0.05825
3077,0.06547
3079,0.07106
3080,0.09752
3082,0.07650
3085,0.05343
3086,0.06584
3087,0.08823
3090,0.07699
3092,0.06013
3094,0.08788
3095,0.07360
3101,0.06450
3102,0.05375
3103,0.06300
3104,0.09058
3105,0.06828
3107,0.05904
3108,0.08456
3114,0.05609
3115,0.07082
3116,0.07128
3118,0.09213
3120,0.05547
3121,0.07158
3123,0.06475
3125,0.07498
3128,0.06459
3129,0.06898
3130,0.06460
3133,0.06653
3134,0.07551
3136,0.06792
3137,0.05849
3138,0.06411
3139,0.06660
3140,0.04908
3143,0.07845
3144,0.05790
3146,0.08326
3148,0.07928
3149,0.06504
3150,0.08403
3151,0.07937
3153,0.05803
3155,0.06729
3157,0.06939
3160,0.07286
3161,0.06199
3162,0.07722
3163,0.06504
3164,0.06366
3165,0.05702
3166,0.05991
3168,0.06986
3169,0.06813
3170,0.06505
3171,0.07850
3176,0.07594
3179,0.08212
3180,0.06207
3182,0.07465
3183,0.07565
3184,0.06415
3185,0.06271
3186,0.07087
3188,0.07768
3189,0.08756
3191,0.07363
3193,0.05838
3194,0.07960
3195,0.06645
3196,0.05658
3197,0.06763
3199,0.07437
3201,0.07656
3202,0.06527
3203,0.06688
3205,0.08995
3206,0.06444
3207,0.09069
3208,0.07948
3209,0.05977
3210,0.05067
3211,0.07377
3212,0.07906
3213,0.06274
3215,0.08152
3216,0.05098
3217,0.07409
3218,0.08599
3219,0.06758
3221,0.06759
3222,0.05660
3226,0.06338
3227,0.06628
3229,0.06118
3231,0.05440
3234,0.06448
3240,0.09065
3242,0.06847
3244,0.05702
3246,0.08617
3247,0.09247
3248,0.05625
3249,0.06235
3250,0.07488
3251,0.06940
3252,0.08455
3253,0.07860
3255,0.05454
3257,0.09126
3258,0.06723
3259,0.06734
3265,0.07565
